Date,USD,GBP
2015-03-20,1.3794,0.68055
2015-03-23,1.3818,0.68015
2015-03-24,1.3694,0.6733
2015-03-25,1.3664,0.67325
2015-03-26,1.3663,0.6746
2015-03-27,1.3707,0.674
2015-03-30,1.3659,0.6753
2015-03-31,1.3651,0.672
2015-04-01,1.3722,0.6708
2015-04-02,1.3743,0.66905
2015-04-07,1.3833,0.6707
2015-04-08,1.3821,0.67155
2015-04-09,1.3803,0.6722
2015-04-10,1.382,0.67455
2015-04-13,1.3779,0.672
2015-04-14,1.3771,0.6732
2015-04-15,1.3781,0.67655
2015-04-16,1.3782,0.67795
2015-04-17,1.3788,0.6783
2015-04-20,1.3753,0.67695
2015-04-21,1.3666,0.67735
2015-04-22,1.3621,0.6763
2015-04-23,1.3596,0.67635
2015-04-24,1.364,0.6756
2015-04-27,1.3618,0.67535
2015-04-28,1.3601,0.6751
2015-04-29,1.3588,0.67565
2015-04-30,1.3505,0.674
2015-05-04,1.3467,0.67215
2015-05-05,1.3438,0.67295
2015-05-06,1.346,0.67315
2015-05-07,1.3461,0.6735
2015-05-08,1.3441,0.67305
2015-05-11,1.3397,0.6721
2015-05-12,1.3427,0.6737
2015-05-13,1.3403,0.67465
2015-05-14,1.3404,0.6763
2015-05-15,1.3314,0.67595
2015-05-18,1.3304,0.67605
2015-05-19,1.3287,0.6745
2015-05-20,1.3345,0.676
2015-05-21,1.3355,0.6784
2015-05-22,1.3349,0.67885
2015-05-25,1.347,0.679
2015-05-26,1.3513,0.6783
2015-05-27,1.3532,0.6783
2015-05-28,1.3482,0.67795
2015-05-29,1.3436,0.67925
2015-06-01,1.3453,0.68005
2015-06-02,1.342,0.6795
2015-06-03,1.3509,0.6798
2015-06-04,1.3453,0.67853
2015-06-05,1.3441,0.6775
2015-06-08,1.3448,0.6767
2015-06-09,1.349,0.6794
2015-06-10,1.3454,0.68175
2015-06-11,1.3444,0.68265
2015-06-12,1.3477,0.6839
2015-06-15,1.3516,0.68385
2015-06-16,1.3574,0.68485
2015-06-17,1.3538,0.68485
2015-06-18,1.3549,0.68435
2015-06-19,1.3486,0.6813
2015-06-22,1.3527,0.6807
2015-06-23,1.3535,0.67985
2015-06-24,1.3558,0.6803
2015-06-25,1.3615,0.6823
2015-06-26,1.3561,0.6828
2015-06-29,1.3613,0.6828
2015-06-30,1.3588,0.6821
2015-07-01,1.3605,0.6827
2015-07-02,1.3643,0.68225
2015-07-03,1.3596,0.68215
2015-07-06,1.3649,0.681
2015-07-07,1.3582,0.6793
2015-07-08,1.3557,0.678
2015-07-09,1.3606,0.6793
2015-07-10,1.3601,0.6793
2015-07-13,1.3577,0.6773
2015-07-14,1.3549,0.6763
2015-07-15,1.355,0.68055
2015-07-16,1.3532,0.6809
2015-07-17,1.3467,0.6807
2015-07-20,1.3418,0.6788
2015-07-21,1.3426,0.6803
2015-07-22,1.3373,0.6797
2015-07-23,1.3352,0.67665
2015-07-24,1.3358,0.6761
2015-07-27,1.3366,0.6761
2015-07-28,1.3318,0.6798
2015-07-29,1.3352,0.6793
2015-07-30,1.3348,0.6795
2015-07-31,1.3347,0.679
2015-08-03,1.3265,0.67635
2015-08-04,1.3327,0.6778
2015-08-05,1.3351,0.67855
2015-08-06,1.3293,0.6789
2015-08-07,1.3296,0.6791
2015-08-10,1.3303,0.68325
2015-08-11,1.3325,0.6842
2015-08-12,1.3226,0.68275
2015-08-13,1.3183,0.68535
2015-08-14,1.3218,0.6831
2015-08-17,1.3156,0.6822
2015-08-18,1.3155,0.6806
2015-08-19,1.3152,0.6814
2015-08-20,1.3135,0.6812
2015-08-21,1.31,0.67965
2015-08-24,1.3083,0.6822
2015-08-25,1.3163,0.6768
2015-08-26,1.3225,0.67365
2015-08-27,1.3211,0.67365
2015-08-28,1.323,0.6737
2015-08-31,1.316,0.6706
2015-09-01,1.3134,0.6692
2015-09-02,1.3106,0.6719
2015-09-03,1.3145,0.6726
2015-09-04,1.3145,0.6733
2015-09-07,1.3132,0.6751
2015-09-08,1.3119,0.6731
2015-09-09,1.3137,0.67115
2015-09-10,1.3082,0.6693
2015-09-11,1.3022,0.66995
2015-09-14,1.2956,0.66565
2015-09-15,1.3007,0.66755
2015-09-16,1.2991,0.6632
2015-09-17,1.2987,0.6585
2015-09-18,1.2955,0.6578
2015-09-21,1.2925,0.66115
2015-09-22,1.302,0.66135
2015-09-23,1.302,0.6613
2015-09-24,1.2954,0.66325
2015-09-25,1.2972,0.6603
2015-09-28,1.2921,0.6602
2015-09-29,1.2901,0.65825
2015-09-30,1.2978,0.6585
2015-10-01,1.3005,0.6595
2015-10-02,1.304,0.6552
2015-10-05,1.2936,0.65485
2015-10-06,1.2958,0.6565
2015-10-07,1.2922,0.6565
2015-10-08,1.2909,0.65685
2015-10-09,1.2953,0.6592
2015-10-12,1.2941,0.65845
2015-10-13,1.2893,0.66165
2015-10-14,1.2984,0.6654
2015-10-15,1.2988,0.6702
2015-10-16,1.3018,0.67025
2015-10-19,1.3006,0.6731
2015-10-20,1.3084,0.6747
2015-10-21,1.3106,0.6739
2015-10-22,1.3231,0.6747
2015-10-23,1.327,0.6735
2015-10-26,1.317,0.6715
2015-10-27,1.3173,0.67115
2015-10-28,1.3159,0.67085
2015-10-29,1.3192,0.6715
2015-10-30,1.3178,0.6716
2015-11-02,1.3203,0.6702
2015-11-03,1.3158,0.67125
2015-11-04,1.3095,0.67155
2015-11-05,1.3106,0.6699
2015-11-06,1.3192,0.67155
2015-11-09,1.3265,0.6728
2015-11-10,1.3244,0.6746
2015-11-11,1.3177,0.6762
2015-11-12,1.3276,0.6776
2015-11-13,1.3297,0.6761
2015-11-16,1.3274,0.6754
2015-11-17,1.3331,0.6743
2015-11-18,1.3309,0.6734
2015-11-19,1.3244,0.6729
2015-11-20,1.32,0.67425
2015-11-23,1.3157,0.6743
2015-11-24,1.3147,0.67625
2015-11-25,1.3114,0.6777
2015-11-26,1.3078,0.6769
2015-11-27,1.2953,0.6765
2015-11-30,1.2886,0.6749
2015-12-01,1.2814,0.6748
2015-12-02,1.2841,0.6768
2015-12-03,1.2774,0.6776
2015-12-04,1.2804,0.6781
2015-12-07,1.2792,0.6784
2015-12-08,1.2824,0.67605
2015-12-09,1.283,0.6737
2015-12-10,1.2864,0.6723
2015-12-11,1.2796,0.6724
2015-12-14,1.2776,0.67045
2015-12-15,1.2755,0.66975
2015-12-16,1.2702,0.6698
2015-12-17,1.276,0.6688
2015-12-18,1.2767,0.6691
2015-12-21,1.2757,0.66845
2015-12-22,1.2696,0.6685
2015-12-23,1.2717,0.668
2015-12-24,1.2683,0.6706
2015-12-28,1.2653,0.67155
2015-12-29,1.258,0.6702
2015-12-30,1.2541,0.67015
2015-12-31,1.2556,0.6706
2016-01-04,1.2618,0.6693
2016-01-05,1.2561,0.6723
2016-01-06,1.2543,0.67005
2016-01-07,1.2524,0.6708
2016-01-08,1.2515,0.6727
2016-01-11,1.255,0.6744
2016-01-12,1.2531,0.6753
2016-01-13,1.2543,0.67575
2016-01-14,1.2538,0.67475
2016-01-15,1.2603,0.6756
2016-01-18,1.2664,0.6729
2016-01-19,1.2721,0.6761
2016-01-20,1.2684,0.6743
2016-01-21,1.2737,0.6742
2016-01-22,1.2685,0.6779
2016-01-25,1.266,0.6777
2016-01-26,1.2713,0.67715
2016-01-27,1.2684,0.67105
2016-01-28,1.2695,0.6695
2016-01-29,1.2768,0.6712
2016-02-01,1.2817,0.67365
2016-02-02,1.2731,0.6706
2016-02-03,1.2676,0.6731
2016-02-04,1.2654,0.6732
2016-02-05,1.2665,0.6748
2016-02-08,1.2675,0.6739
2016-02-09,1.2723,0.6743
2016-02-10,1.2677,0.67655
2016-02-11,1.2709,0.6785
2016-02-12,1.2713,0.6816
2016-02-15,1.2713,0.6793
2016-02-16,1.2731,0.67955
2016-02-17,1.2793,0.6791
2016-02-18,1.281,0.67495
2016-02-19,1.2852,0.67475
2016-02-22,1.2817,0.6728
2016-02-23,1.2851,0.6741
2016-02-24,1.2818,0.67405
2016-02-25,1.2808,0.6745
2016-02-26,1.28,0.6755
2016-02-29,1.2762,0.6762
2016-03-01,1.2831,0.6774
2016-03-02,1.2812,0.6773
2016-03-03,1.2812,0.6784
2016-03-04,1.2919,0.6808
2016-03-07,1.2802,0.68035
2016-03-08,1.2879,0.6791
2016-03-09,1.2793,0.6762
2016-03-10,1.2725,0.67365
2016-03-11,1.2718,0.67435
2016-03-14,1.2775,0.6738
2016-03-15,1.2857,0.6752
2016-03-16,1.2879,0.6753
2016-03-17,1.2839,0.6738
2016-03-18,1.285,0.674
2016-03-21,1.2792,0.6759
2016-03-22,1.2781,0.67805
2016-03-23,1.2798,0.68215
2016-03-24,1.2759,0.6837
2016-03-29,1.2767,0.6843
2016-03-30,1.2664,0.6825
2016-03-31,1.2737,0.6842
2016-04-01,1.2587,0.68415
2016-04-04,1.2636,0.6833
2016-04-05,1.2633,0.6816
2016-04-06,1.268,0.6829
2016-04-07,1.2643,0.683
2016-04-08,1.2482,0.68365
2016-04-11,1.2531,0.6849
2016-04-12,1.2541,0.6884
2016-04-13,1.2666,0.6875
2016-04-14,1.2692,0.6897
2016-04-15,1.2722,0.6915
2016-04-18,1.2736,0.69225
2016-04-19,1.2752,0.69205
2016-04-20,1.2778,0.69445
2016-04-21,1.2735,0.694
2016-04-22,1.2794,0.6937
2016-04-25,1.2791,0.69285
2016-04-26,1.279,0.6933
2016-04-27,1.2713,0.6921
2016-04-28,1.2529,0.6911
2016-04-29,1.257,0.69035
2016-05-02,1.2567,0.6907
2016-05-03,1.2561,0.6901
2016-05-04,1.2502,0.688
2016-05-05,1.2582,0.68735
2016-05-06,1.2632,0.6855
2016-05-09,1.2546,0.6824
2016-05-10,1.2591,0.68175
2016-05-11,1.2651,0.6829
2016-05-12,1.261,0.68225
2016-05-13,1.2563,0.68265
2016-05-16,1.2571,0.68335
2016-05-17,1.2572,0.6824
2016-05-18,1.2659,0.68685
2016-05-19,1.2735,0.6903
2016-05-20,1.2789,0.6878
2016-05-23,1.2847,0.6887
2016-05-24,1.2958,0.6884
2016-05-25,1.2815,0.68685
2016-05-26,1.2736,0.6847
2016-05-27,1.2868,0.6859
2016-05-30,1.2839,0.6847
2016-05-31,1.2758,0.6855
2016-06-01,1.2797,0.685
2016-06-02,1.2755,0.68315
2016-06-03,1.2851,0.68285
2016-06-06,1.2841,0.6821
2016-06-07,1.2753,0.6803
2016-06-08,1.2767,0.6801
2016-06-09,1.277,0.67755
2016-06-10,1.2882,0.6793
2016-06-13,1.2817,0.6811
2016-06-14,1.2826,0.6812
2016-06-15,1.2914,0.6808
2016-06-16,1.2716,0.6824
2016-06-17,1.2779,0.6861
2016-06-20,1.2697,0.6835
2016-06-21,1.2756,0.6846
2016-06-22,1.2688,0.6868
2016-06-23,1.2592,0.684
2016-06-24,1.2622,0.6869
2016-06-27,1.2643,0.68865
2016-06-28,1.2537,0.6942
2016-06-29,1.2414,0.6958
2016-06-30,1.2425,0.696
2016-07-01,1.2425,0.6944
2016-07-04,1.2365,0.6919
2016-07-05,1.2315,0.69245
2016-07-06,1.2346,0.6924
2016-07-07,1.2346,0.69135
2016-07-08,1.2252,0.6915
2016-07-11,1.2094,0.6903
2016-07-12,1.2125,0.69165
2016-07-13,1.2105,0.6939
2016-07-14,1.2099,0.6938
2016-07-15,1.2179,0.69645
2016-07-18,1.2312,0.70055
2016-07-19,1.2262,0.7006
2016-07-20,1.2217,0.69835
2016-07-21,1.2063,0.6977
2016-07-22,1.2104,0.6964
2016-07-25,1.2096,0.6946
2016-07-26,1.2012,0.69185
2016-07-27,1.2084,0.6907
2016-07-28,1.2025,0.6883
2016-07-29,1.1969,0.6908
2016-08-01,1.2055,0.69175
2016-08-02,1.2069,0.6914
2016-08-03,1.2144,0.6942
2016-08-04,1.2174,0.6937
2016-08-05,1.2185,0.6945
2016-08-08,1.2069,0.69085
2016-08-09,1.2026,0.6892
2016-08-10,1.1948,0.68855
2016-08-11,1.1922,0.69015
2016-08-12,1.1919,0.6862
2016-08-15,1.192,0.6858
2016-08-16,1.1914,0.68605
2016-08-17,1.1913,0.6858
2016-08-18,1.2017,0.6855
2016-08-19,1.202,0.685
2016-08-22,1.1921,0.6831
2016-08-23,1.1954,0.6806
2016-08-24,1.1875,0.6796
2016-08-25,1.1852,0.68105
2016-08-26,1.1896,0.6803
2016-08-29,1.1957,0.68185
2016-08-30,1.1875,0.6828
2016-08-31,1.1906,0.6821
2016-09-01,1.1932,0.6848
2016-09-02,1.1863,0.6839
2016-09-05,1.1858,0.68425
2016-09-06,1.1904,0.6835
2016-09-07,1.1898,0.6858
2016-09-08,1.1888,0.6837
2016-09-09,1.197,0.6839
2016-09-12,1.1972,0.6881
2016-09-13,1.1948,0.6861
2016-09-14,1.1973,0.6859
2016-09-15,1.1981,0.6833
2016-09-16,1.2061,0.6791
2016-09-19,1.2066,0.6788
2016-09-20,1.2092,0.6806
2016-09-21,1.2118,0.6843
2016-09-22,1.2082,0.68365
2016-09-23,1.2172,0.6846
2016-09-26,1.2254,0.6859
2016-09-27,1.2294,0.6867
2016-09-28,1.2272,0.6878
2016-09-29,1.2277,0.6878
2016-09-30,1.2068,0.68525
2016-10-03,1.2073,0.68785
2016-10-04,1.2125,0.6864
2016-10-05,1.2075,0.68535
2016-10-06,1.2112,0.68545
2016-10-07,1.2039,0.6814
2016-10-10,1.2113,0.6846
2016-10-11,1.2088,0.6884
2016-10-12,1.2064,0.6833
2016-10-13,1.2078,0.6834
2016-10-14,1.2093,0.6888
2016-10-17,1.2088,0.6888
2016-10-18,1.2083,0.68815
2016-10-19,1.1875,0.68725
2016-10-20,1.1826,0.6865
2016-10-21,1.1797,0.6853
2016-10-24,1.1825,0.6883
2016-10-25,1.1916,0.6863
2016-10-26,1.1852,0.68295
2016-10-27,1.1859,0.6834
2016-10-28,1.1822,0.681
2016-10-31,1.1872,0.67895
2016-11-01,1.1955,0.6782
2016-11-02,1.1977,0.6796
2016-11-03,1.1983,0.67745
2016-11-04,1.1999,0.6767
2016-11-07,1.202,0.6783
2016-11-08,1.1925,0.67425
2016-11-09,1.1925,0.6743
2016-11-10,1.1785,0.6732
2016-11-11,1.1764,0.67495
2016-11-14,1.171,0.6769
2016-11-15,1.1783,0.67905
2016-11-16,1.1767,0.6773
2016-11-17,1.1697,0.67745
2016-11-18,1.1745,0.6798
2016-11-21,1.1769,0.68215
2016-11-22,1.1793,0.6843
2016-11-23,1.1726,0.6855
2016-11-24,1.1763,0.6834
2016-11-25,1.1783,0.68345
2016-11-28,1.1776,0.6846
2016-11-29,1.1701,0.68465
2016-11-30,1.1811,0.68675
2016-12-01,1.1679,0.6815
2016-12-02,1.1692,0.6795
2016-12-05,1.1677,0.6769
2016-12-06,1.1667,0.6732
2016-12-07,1.1713,0.67285
2016-12-08,1.1697,0.6731
2016-12-09,1.1762,0.6729
2016-12-12,1.1738,0.6753
2016-12-13,1.1741,0.6761
2016-12-14,1.1824,0.67655
2016-12-15,1.1933,0.6764
2016-12-16,1.2041,0.67825
2016-12-19,1.1992,0.67895
2016-12-20,1.2008,0.679
2016-12-21,1.2023,0.67665
2016-12-22,1.2138,0.6809
2016-12-23,1.213,0.6794
2016-12-27,1.2059,0.6798
2016-12-28,1.2017,0.67665
2016-12-29,1.1944,0.6759
2016-12-30,1.2012,0.6771
2017-01-02,1.1953,0.6767
2017-01-03,1.195,0.68005
2017-01-04,1.1937,0.68415
2017-01-05,1.2022,0.6846
2017-01-06,1.1999,0.6854
2017-01-09,1.198,0.6849
2017-01-10,1.2008,0.6865
2017-01-11,1.2022,0.6865
2017-01-12,1.2088,0.68825
2017-01-13,1.2144,0.687
2017-01-16,1.2061,0.68175
2017-01-17,1.1947,0.6779
2017-01-18,1.1938,0.6786
2017-01-19,1.1933,0.68
2017-01-20,1.2042,0.68195
2017-01-23,1.2063,0.6826
2017-01-24,1.2037,0.681
2017-01-25,1.2005,0.68025
2017-01-26,1.2031,0.67895
2017-01-27,1.2118,0.6785
2017-01-30,1.2224,0.6787
2017-01-31,1.2225,0.67505
2017-02-01,1.2154,0.6734
2017-02-02,1.2139,0.6728
2017-02-03,1.2243,0.6765
2017-02-06,1.2223,0.6765
2017-02-07,1.2314,0.6734
2017-02-08,1.2276,0.6741
2017-02-09,1.2313,0.67435
2017-02-10,1.2415,0.67535
2017-02-13,1.2418,0.6762
2017-02-14,1.2451,0.6771
2017-02-15,1.2483,0.6767
2017-02-16,1.2538,0.67855
2017-02-17,1.2541,0.6818
2017-02-20,1.2388,0.68335
2017-02-21,1.2198,0.6829
2017-02-22,1.2181,0.68275
2017-02-23,1.2289,0.6816
2017-02-24,1.2307,0.68185
2017-02-27,1.2272,0.682
2017-02-28,1.2211,0.68035
2017-03-01,1.2233,0.6802
2017-03-02,1.2231,0.67815
2017-03-03,1.2183,0.6784
2017-03-06,1.2213,0.67755
2017-03-07,1.2296,0.6793
2017-03-08,1.2313,0.68145
2017-03-09,1.2374,0.6836
2017-03-10,1.2457,0.68675
2017-03-13,1.2405,0.68825
2017-03-14,1.2377,0.69035
2017-03-15,1.2367,0.6929
2017-03-16,1.237,0.6916
2017-03-17,1.2386,0.6956
2017-03-20,1.2319,0.69385
2017-03-21,1.2308,0.6911
2017-03-22,1.2217,0.6893
2017-03-23,1.2219,0.6914
2017-03-24,1.2093,0.6893
2017-03-27,1.21,0.6907
2017-03-28,1.199,0.6903
2017-03-29,1.1987,0.68955
2017-03-30,1.2065,0.6944
2017-03-31,1.2143,0.6951
2017-04-03,1.2187,0.696
2017-04-04,1.2063,0.6943
2017-04-05,1.1965,0.68785
2017-04-06,1.2054,0.68995
2017-04-07,1.2073,0.6862
2017-04-10,1.2067,0.68645
2017-04-11,1.2184,0.6899
2017-04-12,1.2166,0.68815
2017-04-13,1.2006,0.688
2017-04-18,1.1904,0.6863
2017-04-19,1.1957,0.6851
2017-04-20,1.1913,0.6785
2017-04-21,1.1883,0.67735
2017-04-24,1.1894,0.67645
2017-04-25,1.2087,0.679
2017-04-26,1.2092,0.6742
2017-04-27,1.2054,0.6669
2017-04-28,1.2095,0.6646
2017-05-02,1.2164,0.6651
2017-05-03,1.2082,0.663
2017-05-04,1.2066,0.6624
2017-05-05,1.2111,0.66515
2017-05-08,1.2092,0.6645
2017-05-09,1.221,0.66855
2017-05-10,1.2177,0.6678
2017-05-11,1.2115,0.66465
2017-05-12,1.2069,0.6667
2017-05-15,1.211,0.6695
2017-05-16,1.2062,0.6683
2017-05-17,1.2229,0.6704
2017-05-18,1.2239,0.6713
2017-05-19,1.2324,0.67095
2017-05-22,1.2285,0.67155
2017-05-23,1.2272,0.6748
2017-05-24,1.2289,0.6757
2017-05-25,1.2263,0.67535
2017-05-26,1.2228,0.67545
2017-05-29,1.2331,0.6771
2017-05-30,1.2472,0.68495
2017-05-31,1.2551,0.6871
2017-06-01,1.2523,0.6874
2017-06-02,1.2564,0.68785
2017-06-05,1.2617,0.68765
2017-06-06,1.2548,0.6863
2017-06-07,1.2607,0.68715
2017-06-08,1.2642,0.6872
2017-06-09,1.2621,0.68835
2017-06-12,1.2636,0.68735
2017-06-13,1.2616,0.6869
2017-06-14,1.2635,0.68015
2017-06-15,1.2771,0.6833
2017-06-16,1.2882,0.6841
2017-06-19,1.2854,0.6828
2017-06-20,1.2824,0.6815
2017-06-21,1.2947,0.68205
2017-06-22,1.2954,0.6807
2017-06-23,1.2953,0.68175
2017-06-26,1.2856,0.67995
2017-06-27,1.2863,0.67625
2017-06-28,1.2957,0.6775
2017-06-29,1.2905,0.6773
2017-06-30,1.292,0.6796
2017-07-03,1.2981,0.68115
2017-07-04,1.2966,0.67865
2017-07-05,1.3077,0.68285
2017-07-06,1.3058,0.68475
2017-07-07,1.3049,0.6813
2017-07-10,1.2996,0.6807
2017-07-11,1.2967,0.6832
2017-07-12,1.2868,0.682
2017-07-13,1.282,0.68135
2017-07-14,1.2922,0.68335
2017-07-17,1.2985,0.6854
2017-07-18,1.2971,0.6864
2017-07-19,1.2819,0.6859
2017-07-20,1.2923,0.6874
2017-07-21,1.286,0.68505
2017-07-24,1.281,0.6841
2017-07-25,1.2883,0.687
2017-07-26,1.2959,0.68665
2017-07-27,1.2964,0.6885
2017-07-28,1.2943,0.6877
2017-07-31,1.2926,0.68995
2017-08-01,1.2982,0.6944
2017-08-02,1.305,0.6946
2017-08-03,1.3175,0.6941
2017-08-04,1.3199,0.6941
2017-08-07,1.3279,0.69345
2017-08-08,1.3378,0.6959
2017-08-09,1.3373,0.696
2017-08-10,1.3383,0.6962
2017-08-11,1.3372,0.6974
2017-08-14,1.3416,0.69865
2017-08-15,1.3409,0.69645
2017-08-16,1.3346,0.69385
2017-08-17,1.3246,0.6889
2017-08-18,1.3197,0.6896
2017-08-21,1.3115,0.6876
2017-08-22,1.3144,0.6878
2017-08-23,1.3101,0.6859
2017-08-24,1.3216,0.6879
2017-08-25,1.3257,0.68975
2017-08-28,1.3165,0.68975
2017-08-29,1.326,0.69395
2017-08-30,1.3203,0.6917
2017-08-31,1.3193,0.6913
2017-09-01,1.3055,0.6891
2017-09-04,1.3039,0.6891
2017-09-05,1.3041,0.6912
2017-09-06,1.304,0.69135
2017-09-07,1.3016,0.6885
2017-09-08,1.2967,0.6873
2017-09-11,1.2855,0.6897
2017-09-12,1.2777,0.68825
2017-09-13,1.2762,0.6858
2017-09-14,1.2764,0.6876
2017-09-15,1.2844,0.6867
2017-09-18,1.2958,0.6883
2017-09-19,1.3001,0.6894
2017-09-20,1.3061,0.6923
2017-09-21,1.3027,0.69255
2017-09-22,1.3035,0.6912
2017-09-25,1.3035,0.69255
2017-09-26,1.3026,0.6919
2017-09-27,1.3005,0.6927
2017-09-28,1.3025,0.6956
2017-09-29,1.3065,0.6956
2017-10-02,1.2963,0.6953
2017-10-03,1.2936,0.6933
2017-10-04,1.3083,0.69655
2017-10-05,1.306,0.6978
2017-10-06,1.3085,0.7031
2017-10-09,1.3091,0.7006
2017-10-10,1.3232,0.703
2017-10-11,1.3139,0.6999
2017-10-12,1.3143,0.7001
2017-10-13,1.3103,0.6978
2017-10-16,1.32,0.7028
2017-10-17,1.3183,0.7039
2017-10-18,1.3224,0.70485
2017-10-19,1.3365,0.7062
2017-10-20,1.3507,0.70725
2017-10-23,1.3621,0.70505
2017-10-24,1.3604,0.7088
2017-10-25,1.3608,0.7083
2017-10-26,1.3633,0.70315
2017-10-27,1.3527,0.7036
2017-10-30,1.3542,0.7033
2017-10-31,1.3456,0.7013
2017-11-01,1.3384,0.69905
2017-11-02,1.3394,0.6923
2017-11-03,1.3378,0.6874
2017-11-06,1.3264,0.68585
2017-11-07,1.3401,0.6863
2017-11-08,1.3383,0.69115
2017-11-09,1.3317,0.6915
2017-11-10,1.3268,0.69225
2017-11-13,1.3191,0.6912
2017-11-14,1.3305,0.6919
2017-11-15,1.33,0.6895
2017-11-16,1.3456,0.6906
2017-11-17,1.3435,0.6918
2017-11-20,1.33,0.6901
2017-11-21,1.3314,0.68905
2017-11-22,1.3294,0.69155
2017-11-23,1.3295,0.6966
2017-11-24,1.3247,0.701
2017-11-27,1.3238,0.6997
2017-11-28,1.3213,0.7006
2017-11-29,1.3146,0.69985
2017-11-30,1.3089,0.6995
2017-12-01,1.3033,0.70255
2017-12-04,1.302,0.7012
2017-12-05,1.3024,0.7025
2017-12-06,1.3026,0.70135
2017-12-07,1.2971,0.69955
2017-12-08,1.2955,0.6989
2017-12-11,1.2921,0.7006
2017-12-12,1.289,0.7002
2017-12-13,1.2977,0.6987
2017-12-14,1.2911,0.69625
2017-12-15,1.2917,0.69695
2017-12-18,1.2856,0.69775
2017-12-19,1.2874,0.6966
2017-12-20,1.2754,0.6919
2017-12-21,1.2705,0.6916
2017-12-22,1.2748,0.6958
2017-12-27,1.2737,0.69565
2017-12-28,1.2711,0.6957
2017-12-29,1.2792,0.69455
2018-01-02,1.2784,0.69555
2018-01-03,1.2792,0.69455
2018-01-04,1.2606,0.691
2018-01-05,1.2606,0.69005
2018-01-08,1.259,0.6963
2018-01-09,1.2509,0.6943
2018-01-10,1.2474,0.69185
2018-01-11,1.2414,0.68945
2018-01-12,1.2377,0.6876
2018-01-15,1.2267,0.68625
2018-01-16,1.2312,0.6889
2018-01-17,1.2392,0.6903
2018-01-18,1.2315,0.6891
2018-01-19,1.2301,0.69055
2018-01-22,1.2282,0.6895
2018-01-23,1.2304,0.6896
2018-01-24,1.2305,0.68855
2018-01-25,1.2413,0.69095
2018-01-26,1.2409,0.6868
2018-01-29,1.2323,0.6818
2018-01-30,1.2335,0.6801
2018-01-31,1.2254,0.6787
2018-02-01,1.2309,0.68315
2018-02-02,1.2315,0.68375
2018-02-05,1.2245,0.68345
2018-02-06,1.2276,0.68335
2018-02-07,1.2132,0.6804
2018-02-08,1.2211,0.6801
2018-02-09,1.2158,0.6798
2018-02-12,1.2238,0.6848
2018-02-13,1.2237,0.68135
2018-02-14,1.2236,0.6801
2018-02-15,1.2219,0.6832
2018-02-16,1.2191,0.6828
2018-02-19,1.2039,0.6788
2018-02-20,1.2079,0.68115
2018-02-21,1.2071,0.6782
2018-02-22,1.2175,0.6799
2018-02-23,1.2172,0.6791
2018-02-26,1.2168,0.67775
2018-02-27,1.2111,0.6755
2018-02-28,1.2047,0.6726
2018-03-01,1.2085,0.6718
2018-03-02,1.21,0.6732
2018-03-05,1.2081,0.6727
2018-03-06,1.2139,0.6725
2018-03-07,1.225,0.6744
2018-03-08,1.2293,0.6743
2018-03-09,1.2359,0.67655
2018-03-12,1.2331,0.67485
2018-03-13,1.2338,0.6713
2018-03-14,1.2337,0.6702
2018-03-15,1.2219,0.6701
2018-03-16,1.2256,0.6695
2018-03-19,1.2233,0.669
2018-03-20,1.2279,0.6692
2018-03-21,1.2247,0.66605
2018-03-22,1.2064,0.6619
2018-03-23,1.2042,0.6612
2018-03-26,1.1983,0.6596
2018-03-27,1.2022,0.6607
2018-03-28,1.2055,0.66005
2018-03-29,1.2039,0.66255
2018-04-03,1.2026,0.663
2018-04-04,1.2034,0.66165
2018-04-05,1.2168,0.661
2018-04-06,1.2163,0.66105
2018-04-09,1.2191,0.6632
2018-04-10,1.2268,0.6653
2018-04-11,1.2296,0.6673
2018-04-12,1.2385,0.66685
2018-04-13,1.2412,0.6636
2018-04-16,1.2353,0.6645
2018-04-17,1.2374,0.6677
2018-04-18,1.2381,0.6662
2018-04-19,1.2372,0.6647
2018-04-20,1.2397,0.6667
2018-04-23,1.2372,0.66835
2018-04-24,1.2348,0.6668
2018-04-25,1.2357,0.6676
2018-04-26,1.2309,0.6693
2018-04-27,1.2288,0.6705
2018-04-30,1.2148,0.6687
2018-05-02,1.2168,0.6701
2018-05-03,1.2155,0.67075
2018-05-04,1.2169,0.6682
2018-05-07,1.2208,0.6666
2018-05-08,1.2138,0.6666
2018-05-09,1.2122,0.6681
2018-05-10,1.2087,0.6651
2018-05-11,1.2091,0.664
2018-05-14,1.2112,0.66115
2018-05-15,1.2042,0.65595
2018-05-16,1.2045,0.65605
2018-05-17,1.2058,0.6594
2018-05-18,1.2051,0.66445
2018-05-21,1.2001,0.6637
2018-05-22,1.2006,0.65935
2018-05-23,1.2052,0.6614
2018-05-24,1.2157,0.6646
2018-05-25,1.2294,0.6684
2018-05-28,1.2319,0.67025
2018-05-29,1.2203,0.66385
2018-05-30,1.2226,0.6655
2018-05-31,1.2276,0.665
2018-06-01,1.2231,0.6658
2018-06-04,1.2198,0.66475
2018-06-05,1.2246,0.6673
2018-06-06,1.2165,0.6662
2018-06-07,1.2106,0.6664
2018-06-08,1.2063,0.6682
2018-06-11,1.1968,0.6683
2018-06-12,1.2031,0.6717
2018-06-13,1.1922,0.6733
2018-06-14,1.1989,0.6732
